x,target
1.9602979667497298,6.842768118443125
0.7006117008936492,3.490856755429092
-4.028235062292315,19.22667771708117
1.1500722669916978,4.322666219303423
4.900538501042632,27.01527760020117
-3.59915984763476,
0.1832965236373676,3.033597615577544
3.7737307192795537,
2.407686177542044,8.796952729527021
1.9701574099526802,6.881520219991453
2.024840839871093,7.099980426809873
-1.4050884878024483,4.974273658554971
-2.0640815573550664,
3.093611554785136,
3.1011339467918084,12.61703175594454
3.6707231858010374,16.47420870677732
4.132405525564714,20.076775427717777
0.11342398860937841,3.0128650011920604
0.015162946871996041,
2.9829517896677515,
1.4996393077776515,5.248918053431834
2.0196687725770337,
2.95792669436101,11.749330329213452
3.9000534181756628,18.210416664623672
-1.620048431484642,
-1.24417047360056,
-4.06018060159131,19.48506651753837
0.7828014099617402,3.6127780474380886
-4.640577262032579,24.53495732489379
-0.3440198186753989,3.1183496356414544
0.4264463470757658,3.1818564869342643
-2.134587478717156,7.556463704296065
0.9083326056901075,
-4.694997500609506,
-4.626518112507856,24.40466984536326
3.2260056065965834,13.40711217379259
-1.3980935858873709,
-3.7293948734811524,16.9083861223475
0.2224326005480437,3.0494762617865656
2.6999355309861084,10.28965187148124
-2.8417897250315685,
1.2289047581900023,
-4.14652535006232,
-4.483182788313923,23.0989279134342
0.3135463156814797,3.09831129207743
0.40635121610106495,
1.374299014982066,4.888697782580676
2.260913337226615,8.11172911844919
4.758520794625346,
0.1630034830119529,
-1.7704352705875404,
2.9518619476870365,11.713488958202705
-2.291677487379258,8.25178570616091
-0.6102857929436389,3.372448749068846
-4.215436186577341,20.76990224310571
-4.746492565845425,25.52919167762588
4.6264841467792515,
3.359801205122059,
1.9597420609369802,6.840588945405523
-0.9104705558573016,
-3.2670567992915425,13.673660129797097
-3.4356295732891393,14.803550564858913
-2.497571018354047,
0.4922666470612045,
2.145959227000623,
1.6019737671773129,5.566319950724271
-2.2006610305405716,7.842908971339891
4.5486528066319405,
2.3789691669576847,
0.5435405251140066,3.29543630244121
1.1172074623435222,4.248152513916052
-0.8039993757221007,3.6464149961615275
-2.5226901049884254,9.363965365806513
-1.4402732134873841,
2.578461104643691,9.648461668160362
-4.856065113702441,26.581368388517905
-3.8392735949308374,17.740021736733155
-4.5399735797824725,23.611360105122877
-4.592711976810299,
3.5546058401100726,15.635222678544634
2.036578593800237,7.147652368725351
-0.2582617091267476,3.0666991104010686
-4.021658393489985,19.173736233928448
-0.08384124883167665,
-0.2652822921943434,3.070374694551885
-3.267981300899848,
-0.6614835076202699,3.4375604308536154
-1.0149526560262654,
1.1585009805221649,4.342124521870818
1.3509365086764378,4.825029450474883
-4.546959902279555,23.674844352938102
-1.2538738537352878,4.5721996410809815
1.2585991571423634,
0.03136258580087681,
3.564898411883222,
1.5869363161894503,
-3.370655729185703,
-4.294312525995702,
1.4241927820631561,5.028325080480792
-4.734886894583782,25.419153904501247
0.8577558127346325,3.73574503428005
4.402302414249576,22.38026654650764
0.75474177875879,3.5696351526039822
-1.118300737934781,4.250596540465476
1.4328821844235318,
-0.41747109508483327,3.17428211523133
0.4561678931593498,3.20808914674944
4.414648087765251,22.489117738809384
-1.1389736219922577,4.2972609115941625
4.611905638239142,
4.053506419560637,
-3.0420886521070356,
-4.3063869912483455,
-3.9922199862257335,18.937820418420195
-4.8177817434845025,26.211020927852573
-4.055570392440716,19.44765120804174
1.8300677341635687,6.349147911626579
-4.28811351539771,
-1.8102436970623872,6.2769822427541
3.448753109694545,14.893898011627794
-4.767280642641741,25.72696472570665
3.1446848258893585,12.889042654178786
-2.1814522522660007,7.758733928916407
-3.8183517237834375,17.579809886519946
1.9673716536415062,6.8705512235521145
1.2894284677988397,
3.7747201352705293,
2.350710438038858,
3.034809303848485,12.210067510725327
-2.179654274286935,
-3.225604562202772,
2.506147516408584,9.280775374000914
3.0683473926726403,
4.905051420006734,27.059529432910075
-0.8738232308857352,
-1.279819142072168,
2.764129607419968,10.640412486615666
-1.5919645974698216,
4.3075732560356474,21.55518735611355
3.584127518430119,15.845970068368043
-0.710059726249817,
2.5087106779149737,9.293629265484608
2.5454287408468232,
-3.968761311640674,18.7510663487758
4.0255290667956665,19.20488426761679
0.05252372447857123,
3.2645746610774165,
-1.7995039896938825,6.238214608924201
3.9552322849620047,18.64386242800576
-1.107983212658369,4.227626799532761
-4.891623485197016,
4.053819764192637,19.433454680558846
-4.087133232138664,
-1.8068636240958513,
4.5006196705080495,
4.506071469375561,23.304680087120428
0.7343788812328613,3.539312341200829
1.3183721216979922,
-0.5155447802168025,3.265786420408791
-2.0678922830193547,
-1.7133545463008404,5.935583801329759
1.7251845607703844,
2.5237452943768,9.369290310889042
2.915790437258485,
2.896181427945539,
-4.087938969513097,
-0.05579695297418574,3.0031132999612034
-4.424412399833557,
0.4952888232373551,3.245311018423844
-0.5846949862662303,3.341868226964867
3.877041827582998,
-1.4908498744792134,5.222633348234686
-3.829329835723941,
-3.5700831794716414,15.745493908346344
2.615106317174723,9.838781050127142
1.182180633162611,4.397551049424752
-3.9887732387720973,
-4.158931938850026,20.296714871986836
2.0096913145911994,7.038859179943303
-4.272369936358064,21.25314487309621
3.218600592903563,
2.0624222715649623,
-4.186512193581002,20.526884347002415
-4.15162285914808,20.235972364600883
4.866395785011754,26.681807936380167
-1.257292042438797,4.580783279979922
-1.293578529331091,
3.1279956725750253,12.784356927648085
4.472485773838587,23.003128997188544
4.860010638228708,
2.5337818525894162,9.420050476511454
-1.2374041446908421,4.531169017298074
-4.164992833013312,20.347165299052257
2.7714691592743677,
0.58404249735805,3.341105638720228
-0.7577799075302369,3.5742303882565345
4.06354385094736,19.512388628572097
-3.888025176938487,18.11673977650755
-0.07374895709140894,
-4.886463552325809,
-0.3133935800587375,3.0982155360220323
-4.436967243181627,
-3.8118208373192806,
-3.8247375322289514,
1.492103021160636,5.226371425756698
2.4604487926542333,
0.833687650971596,3.6950350993825376
4.6217254847454186,
-1.2512942047629592,4.565737186873366
-2.1428791371813927,7.59193099656727
3.6859912818946032,16.58653173020302
-2.764041614805474,10.639926048376452
4.632225394406113,24.45751210458087
-4.878455253101837,26.79932565651691
4.69878826707639,25.078611178814743
-4.568400880494239,
3.9114311369807115,18.299293539342223
0.2770110908629988,3.0767351444611086
4.9296479611930035,27.301429021294336
-4.262034352646012,21.16493682313471
0.5385428440132074,3.290028394837834
4.69302535619099,25.024486993851568
0.23097844170148818,3.0533510405308477
1.2939863813526253,
1.9574868898461713,6.831754923919636
-0.4545893523222677,3.206651479244779
1.2755808008406344,
0.8431431192310024,3.7108903195065843
4.011580104909889,
-4.545536196585421,
-2.190368104077697,
4.504114840765588,23.28705049880482
3.902637838909163,18.23058210168558
-0.4434324721428702,3.196632357350737
1.2013259780153671,4.443184105454578
-2.2261881701886734,7.955913769087994
-3.118788402762387,12.72684110120516
-0.3630159506001789,3.1317805803901515
-1.4664777197394718,
0.8365611185087207,3.699834505000562
-4.222653630350152,20.830803681909316
4.743948076661665,25.50504335406191
4.862107444796029,26.640088804740973
1.9816171401974518,6.926806490324328
0.3609636634412041,3.130294766324895
-1.9047238371367223,
3.137950197069486,
1.847311725538793,
-3.373830606551087,14.382732961700876
4.109271844938425,19.886115095603646
3.2253724292316903,13.403027307247935
4.49799913291924,23.231996199742238
2.2571950838836,8.094929646708291
1.134151959357899,4.286300666915361
-0.8175696370938113,3.6684201114977064
4.3272848335401335,
3.660638895004084,16.400277119616717
-4.547813298938106,
-4.73633025502748,
-1.2353663312195042,
3.1055333078183285,12.644337125969049
4.872761293149445,26.74380262001545
-3.495831088964718,
0.9413071535213513,3.886059157270469
-1.1910914336897847,
4.699143978146033,25.081954127346123
3.4211892313570864,14.704535756753693
3.383287047111379,
-0.3130684020502974,3.0980118243623265
-0.851804976623348,
-2.2659292806929376,
-4.436245033490729,22.68026999717116
3.6472237625505315,16.302241174113256
3.129010091300776,
4.9971767328613055,27.971775299450393
4.966368370739055,
0.5543170560262745,
2.689874151805105,10.235422952549232
4.44765729882428,22.781655447784896
3.4964739067741153,15.225329780752245
-2.5265189825680237,
-0.4945586468990646,3.2445882552226335
-3.70840584848505,16.752273937078122
4.540510272587223,23.6162335354701
1.0617463445088005,
-2.7135719449653726,10.363472700503156
1.7170068440585675,5.948112502543962
1.1812824045789583,
-1.4183728196715952,5.011781455583152
-3.86442407800371,17.933773454654823
1.7157319559279962,5.943736144592508
0.20307700903793346,
2.723183917356393,
0.20163501111993387,
3.5218150031854005,15.403180916661782
0.5190683877448556,
0.6093797153538629,
3.7665360265834504,
-0.9651713378760292,3.931555711457404
-3.6598477154935924,
-4.71217323686661,25.204576614241944
2.5513725567361902,9.509501923266564
1.203095513534647,4.447438814687196
2.0407976809922355,7.164855174743286
-2.870358384910893,
-3.6362852441323024,16.222570376694318
-4.8545533433211805,
-1.4941244119340302,5.232407758337212
0.8991768685463306,
-1.077559549002677,4.161134581646853
-0.6252507797627089,3.3909385375938754
4.0415869449374835,19.3344250334891
-1.5174453297669963,
0.1398948915981082,
2.8365301274114305,11.045903163712707
-1.0345721767872984,4.070339588982409
1.2208670022787347,
3.6236370874674524,16.1307457416696
4.495206236576422,23.206879109355558
-3.5292651907096206,15.455712786354615
4.265876251614944,21.19770019409237
-0.07883706920461808,3.0062152834807736
-2.4175561170104167,8.844577578894484
-0.40864243761738717,
4.800325752854771,
-0.07381906007130379,
-1.712483897124918,
1.3340085431672577,4.779578793243229
-2.598543812218069,9.752429944016814
-4.241366718913361,20.98919164430589
-3.7112027808935077,16.773026080911706
-3.719541610422276,
-3.4809730648770563,15.117173478399566
-3.6117282735058986,16.044581121641897
1.4087474480321465,4.984569372337085
-3.1811991560085517,13.120028070189521
-1.543327166761368,5.381858743663671
3.967884099060118,
-0.2603835973712769,
1.6755773852102713,
-3.2768012879837016,
-3.0771098119132922,12.468604794573057
-4.591313837335211,24.080162752905785
-3.3106493692783543,
-2.2140966096804138,7.902223796998302
-3.229895157232532,
-4.112974662429444,19.9165605737866
-3.793641288993992,17.391714229559994
-0.3922123196727423,
-2.936662815942075,
-1.3573013895192454,
0.03417270854856902,3.0011677740095455
1.9039482862936534,6.625019076880539
-4.606878601589011,24.223330449778718
2.9941039890904264,11.964658697487204
1.2790038949090778,4.635850963192592
-4.182409680511281,20.492550735634474
3.735786241067773,
4.208724005318132,20.7133577529411
-4.389220401451363,22.265255732516863
-2.2312235185279627,
3.0620127979306133,12.375922374690862
2.4825969038365834,
-3.1547898064362268,12.952698722793926
-2.906506766632897,11.447781584482817
-1.2952789720861801,4.677747615528632
-0.15477014808978673,3.0239537987397345
1.1825477153029595,4.398419098968249
-1.310863604302276,4.718363389084354
-0.3746528386685206,3.1403647495223805
2.474709381337565,
-4.6331679710940215,24.46624544837149
-2.4756305565597927,9.128746652572548
2.1334958588455244,
3.9520683768719937,18.618844455471635
0.11677442115666103,
0.3211348526531568,3.1031275935885647
-3.9282798866022395,
-0.5258763317654536,
0.3261726645502314,3.106388607099798
-2.5752949636527034,9.632144149814978
-2.3075676905061906,8.324868646268074
-1.2271583689537735,4.505917662493285
-4.799288022222736,26.033165520250623
-1.7792083441682172,
-2.8855199300345538,11.326225266626617
-1.7250264782208538,5.975716350563042
-3.802378681807488,17.45808363986405
3.9052728073989496,
0.9359245355404866,
1.7910231914448964,6.207764072293462
2.891712386073383,
-0.015578010709427659,3.000242674417663
-4.130797119125763,20.0634848393777
0.371065418185478,3.137689544573164
0.868411180208791,
2.4543947418433003,9.024053548788041
-0.6834045377032059,3.4670417621533325
-3.7241969720443624,16.869643086584396
-2.1622409420127555,
-1.369177036013649,4.874645755947121
1.4591724133160122,
0.7077830466891193,3.500956841180532
-1.4390327410215376,5.070815229731959
4.865152487929796,26.669708730809486
1.0577481935688713,4.11883124099821
-2.627732082640055,9.904975898135842
-3.9821752737959626,
-3.47140860815668,15.050677724784299
-2.540422716154919,9.453747576755935
-3.3931862674044435,14.513713045302099
-3.1343297594869424,
-2.149048313061529,7.618408651872604
-3.2662640470524518,13.66848082506746
3.9676542462642512,18.742280217898745
-4.1976625433835775,20.620370828125484
0.2451138957025467,3.060080821866479
-0.8960317301033847,3.802872861352065
4.823786169086064,
-3.8796109783194765,
-1.0214440095425834,4.043347864630429
4.694704332753689,25.040248771976263
3.6550712589398024,
3.1707207094928,13.053469817606524
-2.420971729550602,
-3.2911241260993416,
1.6864321992443099,
4.293759891275858,21.43637400392927
0.567628930139298,3.322202602331084
0.7161268946989985,3.5128377293112303
-2.2002090633971583,7.840919922655001
2.6949293319193686,10.262644104039374
-3.1295625144247663,12.794161531692666
-1.7632076359575635,
-0.745635613835832,3.555972468620338
0.07610378684455021,3.0057917863720807
-2.5759026758491976,9.635274595447058
-3.8516317526079646,17.8350671576979
1.1062004244163255,4.223679378978859
-2.1136944675974423,
0.8123822142261226,3.6599648619909377
-3.4563728472579767,
-0.1885989814518254,3.035569575804666
0.3258943255158586,3.106207111403436
-4.4817646317757305,23.08621421463585
-1.633957218060794,5.669816190452969
-3.6558532306102576,16.365262843763457
-4.366250295272323,22.064141640965648
4.899602323899453,
-1.7764615502527703,6.155815639526476
3.0987444585463493,12.602217219371708
-2.4535934523623615,
1.8150272222392925,6.294323817469682
2.6022785988968655,
0.9563874060784432,3.914676870505453
-0.2842381144984163,3.080791305733615
-0.8815908585273142,
-1.5113173345700472,
4.295291442478259,21.449528575826964
3.306194077877292,
4.650269106665126,
-3.757027765144553,17.115257628067074
2.308674752036443,8.32997911069053
4.383404568210379,22.214235608607616
-3.1876693383433983,13.161235810614638
-4.335037326332225,21.792548620693648
2.4112064929005905,
0.744731131799119,3.554624458670797
3.4182877675827203,14.684691262005657
-3.602276233737105,15.976394064147183
2.952673118598902,11.718278545296567
-2.9837267995225547,11.902625614189107
-3.363440571342955,
-3.3573420206900706,14.271745443891286
3.145747202313821,12.895725460865231
1.651972206962001,
0.23065424769119325,3.05320138197799
-1.4116951587649753,4.992883221280469
3.7720054081310828,17.228024798970136
-1.0755489257736461,4.156805491732844
3.1659943947157707,13.02352050737168
-0.608650914297816,3.3704559354755674
-1.2305557057509242,
-0.37320214330393586,
-1.9862212583585794,
2.476093801762511,9.131040515126726
0.027203900924791746,
-2.677873048531827,10.17100406405314
3.995745732745684,18.965983960755345
-1.1610877862678857,4.3481248474204595
0.43552861113988595,3.189685171121438
4.06472110964547,19.5219576991975
1.242379959139921,4.5435079628725115
-3.831019592916359,17.676711121309026
4.398321236134752,
1.2770805307141782,
-1.6509438534291387,5.725615607175453
-3.607279273366127,
2.9402518927029595,11.645081192543335
1.2007275592851352,
0.33461091976321544,3.111964467624785
3.938925830509577,
2.885972112245307,
-3.4832512026724882,15.133038940919336
-1.8827793220445175,
-2.5151086018553426,9.325771279126737
2.4394629257267697,8.950979365995412
-4.664675652642206,24.759198944352992
0.698896848713165,3.4884568051411926
2.6245868574069053,9.888456172073056
3.7676563676174943,17.19523450444865
-1.5791825128409256,5.49381740886258
3.212573046720129,13.320625580512653
-3.8936826304479277,
3.4645229173451817,15.00291904480997
-3.725113376680176,16.876469669121583
-1.0271270943963273,
2.9729536577955358,11.838453451399856
-3.500825726512262,
-2.7074860476735854,
2.2225256839306624,
2.200365365460744,7.841607741519193
1.4114763288529728,4.992265426912265
1.9394844446710007,
0.42724443347596175,3.1825378059361955
-2.4820094109304724,9.16037071594743
-1.5430400649608056,
-3.184022831985743,
4.084505613336283,
0.8339179476612042,3.695419143431475
-0.9914858323636011,
-0.3799419635586734,
4.472833396118153,23.00623858942985
-3.466485968839198,
0.8622983201679721,
0.05888678884466003,3.0034676539004357
1.1145423543464785,
-4.818898161791595,26.221779493718415
3.7212390894415144,16.84762036078751
4.321182824836123,21.672621005658698
0.6513318358920897,3.42423316044656
1.9665082387689221,
4.224993811772958,
